Product Status,Instrument Status,Instrument,ISIN,Product ID,Instrument ID,WKN,Mnemonic,MIC Code,CCP eligible Code,Trading Model Type,Product Assignment Group,Product Assignment Group Description,Designated Sponsor Member ID,Designated Sponsor,Price Range Value,Price Range Percentage,Minimum Quote Size,Instrument Type,Tick Size 1,Upper Price Limit Max,Tick Size 2,Upper Price Limit 2,Tick Size 3,Upper Price Limit 3,Tick Size 4,Upper Price Limit 4,Tick Size 5,Upper Price Limit 5,Tick Size 6,Upper Price Limit 6,Tick Size 7,Upper Price Limit 7,Tick Size 8,Upper Price Limit 8,Tick Size 9,Upper Price Limit 9,Tick Size 10,Upper Price Limit 10,Tick Size 11,Upper Price Limit 11,Tick Size 12,Upper Price Limit 12,Tick Size 13,Upper Price Limit 13,Tick Size 14,Upper Price Limit 14,Tick Size 15,Upper Price Limit 15,Tick Size 16,Upper Price Limit 16,Tick Size 17,Upper Price Limit 17,Tick Size 18,Upper Price Limit 18,Tick Size 19,Upper Price Limit 19,Tick Size 20,Upper Price Limit 20,Number of Decimal Digits,Unit of Quotation,Market Segment,Market Segment Supplement,Clearing Location,Primary Market MIC Code,Reporting Market,Settlement Period,Settlement Currency,Closed Book Indicator,Market Imbalance Indicator,CUM/EX Indicator,Minimum Iceberg Total Volume,Minimum Iceberg Display Volume,EMDI Incremental A - Unnetted,EMDI Incremental A - Unnetted Port,EMDI Incremental B - Unnetted,EMDI Incremental B - Unnetted Port,EMDI Snapshot A - Unnetted,EMDI Snapshot A - Unnetted Port,EMDI Snapshot B - Unnetted,EMDI Snapshot B - Unnetted Port,EMDI Market Depth - Unnetted,EMDI Snapshot Recovery Time Interval - Unnetted,MDI Address A - Netted,MDI Port A - Netted,MDI Address B - Netted,MDI Port B - Netted,MDI Market Depth - Netted,MDI Market Depth Time Interval - Netted,MDI Recovery Time Interval - Netted,EOBI Incremental A,EOBI Incremental Port A,EOBI Incremental B,EOBI Incremental Port B,EOBI Snapshot A,EOBI Snapshot Port A,EOBI Snapshot B,EOBI Snapshot Port B,Market Maker Member ID,Market Maker,Regulatory Liquid Instrument,Pre-trade LIS Value,BEST eligible,Partition ID,Multi CCP-eligible,Tick Size Band,Security Sub Type,Issuer Mnemonic,Issue Date,Underlying,Maturity Date,Flat Indicator,Coupon Rate,Previous Coupon Payment Date,Next Coupon Payment Date,Pool Factor,Indexation Coefficient,Accrued Interest Calculation Method,Country Of Issue,Minimum Tradable Unit,In-Subscription,Strike Price,Minimum Order Quantity,Off-Book Reporting Market,Instrument Auction Type,Specialist Member ID,Specialist,Liquidity Provider User Group,Specialist User Group,Quoting Period Start,Quoting Period End,Currency,Warrant Type,First Trading Date,Last Trading Date,Deposit Type,Single Sided Quote Support
Active,Active,ADV.BLOCKCHAIN AG INH ON,DE000A0M93V6,150210,4204718,000A0M93V,BWQ,XETR,Y,Continuous,GER0,DEUTSCHLAND,LSRDU#,LANG & SCHWARZ BROKER GMBH#,0.4,,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,XDUS,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,BALFR,BAADER BANK AG,N,15000,N,59,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2019-07-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,NYNOMIC AG  INH O.N.,DE000A0MSN11,52294,2504387,000A0MSN1,M7U,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#,ODDO SEYDLER BANK AG#,,4,800,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,55,,BOCCP,XFRA,XETS,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETW,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,ENVITEC BIOGAS O.N.,DE000A0MVLS8,52295,2504388,000A0MVLS,ETG,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#,ODDO SEYDLER BANK AG#,,5,700,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,54,,BOCCP,XFRA,XETB,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DELIGNIT AG      INH.O.N.,DE000A0MZ4B0,52297,2504390,000A0MZ4B,DLX,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#,ODDO SEYDLER BANK AG#,0.4,,1600,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,55,,BOCCP,XFRA,XETS,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETW,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,NFON AG  INH O.N.,DE000A0N4N52,75920,3175780,000A0N4N5,NFN,XETR,Y,Continuous,GER0,DEUTSCHLAND,BALFR#SEYFR#,BAADER BANK AG#ODDO SEYDLER BANK AG#,,5,1100,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,45,,BOCCP,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,,,N,15000,N,56,Y,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2018-05-11,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HAMBURG.HAFEN LOG.A-SP NA,DE000A0S8488,52316,2504409,000A0S848,HHFA,XETR,Y,Continuous,SDX1,SDAX,SEYFR#,ODDO SEYDLER BANK AG#,,2.5,900,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,45,,BOCCP,XHAM,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#HRTZI#JUMAM#CITDB#BALFR#XTXLO#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#Jump Trading Europe B.V.#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#HRTEU Limited,Y,200000,N,55,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,NORTHERN BITCOIN AG O.N.,DE000A0SMU87,76940,3487567,000A0SMU8,NB2,XETR,Y,Continuous,GER0,DEUTSCHLAND,MWBMU#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#,,5,400,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,XMUN,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,BALFR,BAADER BANK AG,N,15000,N,59,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2018-10-02,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,M1 KLINIKEN AG  O.N.,DE000A0STSQ8,52307,2504400,000A0STSQ,M12,XETR,Y,Continuous,GER0,DEUTSCHLAND,JBBFR#SEYFR#,KEPLER CHEUVREUX#ODDO SEYDLER BANK AG#,,4,1100,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,54,,BOCCP,XFRA,XETB,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,TOM TAILOR HLDG  NA O.N.,DE000A0STST2,52308,2504401,000A0STST,TTI,XETR,Y,Continuous,GER0,DEUTSCHLAND,TUBDU#,HSBC TRINKAUS & BURKHARDT AG#,,10,2000,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,SISDB#BALFR#XTXLO,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#XTX Markets Limited,N,200000,N,56,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2019-12-30,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,EYEMAXX R.EST.AG,DE000A0V9L94,52318,2504411,000A0V9L9,BNT1,XETR,Y,Continuous,GER0,DEUTSCHLAND,HAUZI#,HAUCK & AUFHAEUSER PRIVATBANKIERS AG#,,4,1400,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2011-10-13,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DATRON AG INH.O.N.,DE000A0V9LA7,52317,2504410,000A0V9LA,DAR,XETR,Y,Continuous,GER0,DEUTSCHLAND,BKMFR#,BankM AG#,,5,900,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,55,,BOCCP,TGAT,XETS,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,15000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETW,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,AIXTRON SE NA O.N.,DE000A0WMPJ6,52335,2504428,000A0WMPJ,AIXA,XETR,Y,Continuous,SDX1,SDAX,SEYFR#,ODDO SEYDLER BANK AG#,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0002,1,0.0005,2,0.001,5,0.002,10,0.005,20,0.01,50,0.02,100,0.05,200,0.1,500,0.2,1000,0.5,2000,1,5000,2,10000,5,20000,10,50000,20,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#HRTZI#CITDB#BALFR#XTXLO#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#HRTEU Limited,Y,400000,N,55,Y,ESMA_LB5,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-09-22,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DEMIRE DT.MTS.RE AG,DE000A0XFSF0,52337,2504430,000A0XFSF,DMRE,XETR,Y,Continuous,GER0,DEUTSCHLAND,BALFR#PASOS#,BAADER BANK AG#Pareto Securities AS#,0.32,,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,,,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2016-07-15,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,SHS VIVEON AG,DE000A0XFWK2,76304,3422275,000A0XFWK,SHWK,XETR,Y,Continuous,GER0,DEUTSCHLAND,MWBMU#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#,,5,1100,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,3,,BOCCP,XFRA,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,BALFR,BAADER BANK AG,N,15000,N,59,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2018-12-04,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DT.ROHSTOFF AG NA O.N.,DE000A0XYG76,52340,2504433,000A0XYG7,DR0,XETR,Y,Continuous,GER0,DEUTSCHLAND,ICFFR#,ICF BANK AG WERTPAPIERHANDELSBANK#,,4,1000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,55,,BOCCP,XFRA,XETS,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR#XTXLO,BAADER BANK AG#XTX Markets Limited,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETW,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,TECHNOTRANS SE NA O.N.,DE000A0XYGA7,52339,2504432,000A0XYGA,TTR1,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#LAMDU#,ODDO SEYDLER BANK AG#BANKHAUS LAMPE KG#,,4,800,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,SISDB#BALFR#XTXLO,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#XTX Markets Limited,Y,200000,N,56,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-10-20,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,IBU-TEC ADV.MATER. INH.ON,DE000A0XYHT5,52341,2504434,000A0XYHT,IBU,XETR,Y,Continuous,GER0,DEUTSCHLAND,PASOS#,Pareto Securities AS#,,4,1000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,55,,BOCCP,XETR,XETS,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETW,,,,,,,,EUR,,2017-03-30,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,PSI SOFTWARE AG NA O.N.,DE000A0Z1JH9,52342,2504435,000A0Z1JH,PSAN,XETR,Y,Continuous,GER0,DEUTSCHLAND,PASOS#TUBDU#,Pareto Securities AS#HSBC TRINKAUS & BURKHARDT AG#,,2.5,1000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2009-06-15,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DEAG DT.ENTERTAINM. O.N.,DE000A0Z23G6,52346,2504439,000A0Z23G,LOUD,XETR,Y,Continuous,GER0,DEUTSCHLAND,HAUZI#SEYFR#,HAUCK & AUFHAEUSER PRIVATBANKIERS AG#ODDO SEYDLER BANK AG#,0.32,,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,,,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2009-08-06,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,ADESSO SE  INH O.N.,DE000A0Z23Q5,52347,2504440,000A0Z23Q,ADN1,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#,ODDO SEYDLER BANK AG#,,4,300,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR#XTXLO,BAADER BANK AG#XTX Markets Limited,N,100000,N,56,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2009-08-18,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,GORE GERM.OFF.R.E. NA ON,DE000A0Z26C8,195081,4627374,000A0Z26C,GAG,XETR,Y,Continuous,GER0,DEUTSCHLAND,MWBMU#,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#,0.4,,1400,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,3,,BOCCP,XFRA,XETB,2,EUR,1,1,,10000,0.01,224.0.160.1,59001,224.0.162.1,59001,224.0.160.0,59000,224.0.162.0,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,7500,224.0.160.129,59001,224.0.162.129,59001,224.0.160.128,59000,224.0.162.128,59000,,,N,60000,N,59,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2019-12-17,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,RIB SOFTWARE SE  NA EO 1,DE000A0Z2XN6,52343,2504436,000A0Z2XN,RIB,XETR,Y,Continuous,SDX1,SDAX,PASOS#HAUZI#,Pareto Securities AS#HAUCK & AUFHAEUSER PRIVATBANKIERS AG#,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#HRTZI#MSTDU#BALFR#XTXLO#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#FINOVESTA GMBH#BAADER BANK AG#XTX Markets Limited#HRTEU Limited,Y,300000,N,55,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2011-02-08,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,VERIANOS REAL ESTATE AG,DE000A0Z2Y48,52344,2504437,000A0Z2Y4,VROS,XETR,Y,Continuous,GER0,DEUTSCHLAND,PASOS#,Pareto Securities AS#,,10,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,54,,BOCCP,XFRA,XETB,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,15000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2017-03-01,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
